Anchor-MPJPE_mm,Anchor-root_mm,Boundary-camera-rotation_deg,Boundary-camera-translation_m,Camera-rotation_deg,Camera-translation_m,Completion,Coverage,Orientation_deg,PA-MPJPE_mm,Seam-orientation_deg,Seam-root_mm,angle_stratum,case_id,dataset,evaluation_status,failure_reason,line,native_track_count,protocol,raw_status,subject,wall_time_seconds
2689.088375957132,2613.7001641029183,63.081436036031505,5.03653460069441,84.58963831607186,11.18884814303813,1.0,0.98,60.72908431412465,65.18923598321695,14.070180631744083,292.9306671184007,,aist__gHO_sBM_cAll_d21_mHO5_ch03__mc150-3,AIST++,ok,,15,2,MC150-3,success,,455.3694043159485
793.7516854964109,738.5818449323409,63.04925242984561,5.071580438223401,84.64293017714927,7.54475476284303,1.0,0.98,61.59244395304932,60.12228248203518,27.514579166161912,553.5243375855302,,aist__gHO_sBM_cAll_d21_mHO5_ch04__mc150-3,AIST++,ok,,16,2,MC150-3,success,,465.3724036216736
653.820062150014,660.6083889076817,90.14380692857488,6.324701518764986,112.37217478417757,8.022865849856057,1.0,0.9666666666666667,74.33510802083117,44.298607634475786,20.310121075472765,668.5481031517327,,aist__gHO_sBM_cAll_d21_mHO5_ch05__mc150-3,AIST++,ok,,17,2,MC150-3,success,,460.3973386287689
1235.862592414909,1223.259525538791,62.74347299175878,5.135991036410097,11.9861814314741,2.6290167280141783,1.0,0.98,14.27231930681073,53.090660859302126,21.44538147018241,338.7906895825429,,aist__gHO_sBM_cAll_d21_mHO5_ch06__mc150-3,AIST++,ok,,18,2,MC150-3,success,,460.37687373161316
339.29870008899945,245.25650512581294,90.14205095506219,6.31901037926365,112.41121373355323,7.828055820241645,1.0,0.98,80.47899114428625,62.43666302882867,31.448070225584352,586.7341238096052,,aist__gHO_sBM_cAll_d21_mHO5_ch10__mc150-3,AIST++,ok,,19,2,MC150-3,success,,460.37117528915405
1382.0330279579755,1364.3789605138654,85.38458812179,6.157107956211608,75.0837424137069,6.172897683638446,1.0,0.9666666666666667,53.166134227994505,58.34293672681877,22.749267363089714,285.68291030385285,,aist__gHO_sFM_cAll_d21_mHO5_ch20__mc150-3,AIST++,ok,,20,2,MC150-3,success,,470.39428901672363
929.0341767563013,883.645055878178,112.53454272422744,7.766132516142321,72.25319248290471,5.257322541998082,1.0,0.9666666666666667,70.00013515298575,51.73609310229579,55.83911658200716,1064.916401472261,,aist__gJB_sBM_cAll_d09_mJB2_ch01__mc150-3,AIST++,ok,,21,2,MC150-3,success,,460.38688373565674
1322.4905284425004,1294.519095702571,112.53267917125896,7.780498647911555,70.3661056557688,5.2462103140988265,1.0,0.98,56.38862528108619,64.04122252128998,72.49491221836942,661.5221207358752,,aist__gJB_sBM_cAll_d09_mJB2_ch02__mc150-3,AIST++,ok,,22,2,MC150-3,success,,465.37514567375183
1213.0248471491468,1182.4035233179059,90.19285184871114,6.336173938021419,77.88471029907646,6.015726672067891,1.0,0.9666666666666667,50.760386969367204,53.47416985436086,19.79344069261752,230.7121740524733,,aist__gJB_sBM_cAll_d09_mJB3_ch01__mc150-3,AIST++,ok,,23,2,MC150-3,success,,430.351286649704
1966.0601948990643,1934.6621445107826,85.77003734432026,5.961997919368245,75.4767896184794,4.619222473925958,1.0,0.9933333333333333,65.12857029418058,66.50355806052427,15.416194627756777,389.5159468458343,,aist__gJB_sBM_cAll_d09_mJB3_ch02__mc150-3,AIST++,ok,,24,2,MC150-3,success,,450.3684582710266
1278.5337900556779,1255.2130653955444,112.55705972596832,7.830232547251574,72.74392991505306,5.733694919486588,1.0,0.9533333333333334,71.32157720876475,54.73395328159443,,,,aist__gJB_sBM_cAll_d09_mJB4_ch01__mc150-3,AIST++,ok,,25,2,MC150-3,success,,450.369300365448
1261.9923670832818,1231.9226529518994,62.60979655032647,4.752037310310588,79.55531608598908,6.938385914649109,1.0,0.9666666666666667,70.82902823328534,71.54376922960856,6.699685425191113,303.2901193940951,,aist__gJB_sBM_cAll_d09_mJB4_ch02__mc150-3,AIST++,ok,,26,2,MC150-3,success,,450.36936354637146
986.6114491402151,958.8596895551331,62.54283154934082,5.044593770416499,51.36825013671706,4.34336612331083,1.0,0.98,47.173256799656066,70.03337459105984,3.6642756868375734,361.8713296403016,,aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-3,AIST++,ok,,27,2,MC150-3,success,,440.35974526405334
926.9871301971202,855.6420388002005,90.1870002622546,6.34465257363918,76.51629278699669,5.204962861100225,1.0,0.98,58.61533004834766,93.63454357240317,10.548202134387864,248.60058408693692,,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-3,AIST++,ok,,28,2,MC150-3,success,,470.3974392414093
1463.82548159915,1437.8517021708108,62.84464906679199,4.877138648870864,18.780299244173683,2.56007717163143,1.0,0.98,32.88239058038379,79.98571799823544,38.53814159368188,941.7908849949167,,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-3,AIST++,ok,,29,2,MC150-3,success,,480.3977243900299
1115.8880673740705,1056.6542146230033,62.720841531595184,4.656968781896584,76.73984196351151,6.246944530068285,1.0,0.9666666666666667,59.11196730180882,69.51313743117187,47.522887867397635,1374.934077124078,,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-3,AIST++,ok,,30,2,MC150-3,success,,470.3989608287811
2170.9916700667277,2166.7039333270664,62.649202930716434,4.864873252374117,64.54068122147405,5.598944837393533,1.0,0.9533333333333334,56.85932234767944,86.99353818746509,,,,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-3,AIST++,ok,,31,2,MC150-3,success,,470.3841292858124
1313.8182738335568,1286.0654136617527,62.89028692663201,5.054188992323819,74.21833032930402,5.966018697035727,1.0,0.9666666666666667,76.56318089081815,73.3704426640715,38.35355687873558,906.5528789379242,,aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-3,AIST++,ok,,32,2,MC150-3,success,,475.3797678947449
753.5315904183715,669.4592482295634,112.58669301130416,7.738649448990487,48.168404215732856,4.320173916986128,1.0,0.9933333333333333,41.843164323514685,75.24102113169107,36.27076301628262,612.5679481245807,,aist__gJB_sFM_cAll_d09_mJB5_ch20__mc150-3,AIST++,ok,,33,2,MC150-3,success,,475.4065697193146
1406.3649970488016,1401.1759313822604,85.74470726296938,6.026064647581036,75.05260578826534,6.4132360721966,1.0,0.98,57.69564144815416,37.46776190052648,38.168690594168964,393.35666384804847,,aist__gJS_sBM_cAll_d03_mJS3_ch01__mc150-3,AIST++,ok,,34,2,MC150-3,success,,475.38397550582886
1581.6361075999685,1574.9848356267844,103.7190127715502,6.68412416163007,16.2457927011058,1.2166322769400566,1.0,0.98,18.264699630095034,39.009523885403695,28.23411637880838,766.1452925427553,,aist__gJS_sBM_cAll_d03_mJS3_ch02__mc150-3,AIST++,ok,,35,2,MC150-3,success,,465.3705270290375
1395.700547403328,1362.712145662015,90.06281640325216,6.242668802405463,157.484166444894,9.322746183977081,1.0,0.9666666666666667,113.78607091600861,49.64703694330416,18.20416449061645,620.3297912886107,,aist__gJS_sBM_cAll_d03_mJS3_ch06__mc150-3,AIST++,ok,,36,2,MC150-3,success,,460.3797037601471
431.05310268241055,298.0211847675794,90.05954549032968,6.243579910585316,157.25041523761763,9.38201824019802,1.0,0.9933333333333333,105.13931433685447,45.853118525017464,40.86270687490027,463.6090579911063,,aist__gJS_sBM_cAll_d03_mJS3_ch07__mc150-3,AIST++,ok,,37,2,MC150-3,success,,455.3630118370056
817.69826520944,723.0728873351633,63.42795758128905,5.181668831889477,94.57991389934914,7.407426649401999,1.0,0.98,69.56221536184928,43.456395934629676,20.970201708248666,453.05726577158595,,aist__gJS_sBM_cAll_d03_mJS3_ch08__mc150-3,AIST++,ok,,38,2,MC150-3,success,,470.38240122795105
1982.0527980722468,1971.2317004996864,62.857122286064964,5.000047317944546,47.503653137162026,3.3544730087168695,1.0,0.96,39.089690937316114,43.50697556073242,6.530004996828116,251.69188449475044,,aist__gJS_sBM_cAll_d03_mJS3_ch09__mc150-3,AIST++,ok,,39,2,MC150-3,success,,455.3794710636139
1778.1229733757623,1773.265964996816,85.80023819279637,6.13718397613547,74.18349674330146,6.4802910659126045,1.0,0.9933333333333333,55.5576416815728,33.34240635833877,39.22909493054459,405.66046828862795,,aist__gJS_sBM_cAll_d03_mJS4_ch01__mc150-3,AIST++,ok,,40,2,MC150-3,success,,460.3614537715912
1411.4768991465314,1405.4265087774431,85.84943595793457,6.02461300409036,75.48853568275256,6.5395118019973175,1.0,0.98,55.718035448674264,34.996764322579,37.163057960701515,384.85419811848163,,aist__gJS_sBM_cAll_d03_mJS5_ch01__mc150-3,AIST++,ok,,41,2,MC150-3,success,,470.38661193847656
1716.8214212044786,1717.4900869080716,85.55752866480158,6.041659884836885,72.18163348574897,6.47101664182186,1.0,0.98,54.83871868312616,56.015662027464664,24.505899055055124,601.4037397550233,,aist__gJS_sFM_cAll_d03_mJS3_ch04__mc150-3,AIST++,ok,,42,2,MC150-3,success,,450.37840008735657
319.94689172580604,196.40830143185337,67.32833543789617,5.491095398302788,111.87988180084794,8.584607279273948,1.0,0.98,76.97197764184943,55.72799075456619,35.06298441598423,334.81624418893335,,aist__gKR_sBM_cAll_d30_mKR2_ch01__mc150-3,AIST++,ok,,43,2,MC150-3,success,,470.39388036727905
384.202707124649,267.64083636152384,67.2957970776136,5.459174471443106,112.14247527895046,8.426733560683365,1.0,0.98,81.68822728343821,50.848183459755994,37.359280048191565,478.67787690759167,,aist__gKR_sBM_cAll_d30_mKR2_ch02__mc150-3,AIST++,ok,,44,2,MC150-3,success,,460.3912184238434
371.9125231795994,217.54840981831614,89.90308305807325,6.263061437615455,157.19192331819073,9.136396881917324,1.0,0.98,108.10409751037938,54.07245402288828,32.2364303345548,408.4541507288196,,aist__gKR_sBM_cAll_d30_mKR2_ch03__mc150-3,AIST++,ok,,45,2,MC150-3,success,,445.36390018463135
553.6018936343324,538.3757139937818,112.28249083953862,8.11245397260477,47.209809081837236,4.779430209181392,1.0,0.98,39.80147430301782,55.58051444258187,47.65259537665989,551.9148958135,,aist__gKR_sBM_cAll_d30_mKR2_ch04__mc150-3,AIST++,ok,,46,2,MC150-3,success,,465.3921961784363
611.2521364296068,570.0199591511804,112.28800884014254,8.108207400114832,47.43392056932664,4.980327911051498,1.0,0.9933333333333333,37.89549451947922,52.24205473240859,60.89785935058326,648.5524143745986,,aist__gKR_sBM_cAll_d30_mKR2_ch05__mc150-3,AIST++,ok,,47,2,MC150-3,success,,460.38125705718994
344.3070373510947,187.965042926924,89.89974350774855,6.26518634006861,157.03754334334718,9.322519506457603,1.0,0.98,109.14667568348226,40.16352291313351,23.97440724032795,396.52612807472684,,aist__gKR_sBM_cAll_d30_mKR2_ch06__mc150-3,AIST++,ok,,48,2,MC150-3,success,,425.3445739746094
1045.1549506450217,1042.8773235186861,53.95793554995284,4.609778852287651,8.085267635102117,1.4588749864407327,1.0,0.98,13.199360113687888,56.47229699341436,20.588359090769607,707.0807135878429,,aist__gKR_sBM_cAll_d30_mKR2_ch07__mc150-3,AIST++,ok,,49,2,MC150-3,success,,435.3547646999359
662.5402524795642,651.335488801101,112.28972091826697,8.089286827637277,48.37394970058839,4.969507894828863,1.0,0.98,38.5089195133548,51.97454276176826,59.7971667736134,646.5893495892507,,aist__gKR_sBM_cAll_d30_mKR2_ch08__mc150-3,AIST++,ok,,50,2,MC150-3,success,,435.3607006072998
590.8352020858598,547.1060736667395,112.27923606922629,8.102701937106069,47.086735347263456,4.83529180225322,1.0,0.98,39.00741424689687,57.54488442376941,67.26505712765704,493.2074753851565,,aist__gKR_sBM_cAll_d30_mKR3_ch02__mc150-3,AIST++,ok,,51,2,MC150-3,success,,440.36432671546936
449.9806107636469,292.5867958866959,112.69182231787126,8.00577811022384,134.7343415180489,9.633388841423729,1.0,0.98,96.3050223692513,55.90157076864093,66.8352825620323,531.009502042989,,aist__gKR_sBM_cAll_d30_mKR4_ch01__mc150-3,AIST++,ok,,52,2,MC150-3,success,,460.36954522132874
585.286305256201,539.543940149405,112.28747633191196,8.096390287378311,48.03063526253889,4.777880248600475,1.0,0.9933333333333333,38.71030716772523,58.091214657276375,55.49810096730859,524.9374990400681,,aist__gKR_sBM_cAll_d30_mKR4_ch02__mc150-3,AIST++,ok,,53,2,MC150-3,success,,490.41072821617126
383.3892899212515,321.2579574386235,67.3031127157798,5.467670666597507,112.21892325527993,8.346077417283261,1.0,0.98,83.93214331428177,56.02961716587646,35.730572298734415,563.48522357097,,aist__gKR_sFM_cAll_d30_mKR2_ch17__mc150-3,AIST++,ok,,54,2,MC150-3,success,,490.4095389842987
806.4192858769993,760.6354140344258,63.13335803465076,5.132382358850099,85.18897300208309,6.28711472074863,1.0,0.9933333333333333,62.94642713356841,51.93393125084698,25.92859613441762,770.3711709660088,,aist__gLH_sBM_cAll_d18_mLH2_ch01__mc150-3,AIST++,ok,,55,2,MC150-3,success,,500.41280484199524
967.2124182887901,945.3382600360703,67.5314017247086,5.385765314195454,13.108256727006975,2.4260796619732816,1.0,0.98,15.564305171702657,59.23750156336274,34.12012374436939,544.2861742000971,,aist__gLH_sBM_cAll_d18_mLH2_ch02__mc150-3,AIST++,ok,,56,2,MC150-3,success,,495.4138538837433
640.6426699064123,622.8403125187211,67.61809485127866,5.374123213552038,50.82825816494727,4.281810781547821,1.0,0.98,38.98071117724564,56.55644919108871,26.880961455855655,502.8078474263451,,aist__gLH_sBM_cAll_d18_mLH3_ch01__mc150-3,AIST++,ok,,57,2,MC150-3,success,,505.4096999168396
573.5269860279406,539.7182494287498,89.91656120653359,6.312448277723306,157.62945189815693,9.594250140709406,1.0,0.9666666666666667,108.32204449794219,61.34296721700957,30.098180280011686,300.686032754475,,aist__gLH_sBM_cAll_d18_mLH3_ch02__mc150-3,AIST++,ok,,58,2,MC150-3,success,,455.36840415000916
472.71465507344556,397.27739024137634,89.90710948520265,6.307536834651363,157.6334755618107,9.49988314155061,1.0,0.98,103.74106508234773,50.71869270312135,34.81297866882125,567.6980701301636,,aist__gLH_sBM_cAll_d18_mLH4_ch04__mc150-3,AIST++,ok,,59,2,MC150-3,success,,455.3771073818207
336.98091468843,321.20412810632644,67.54224318689691,5.375141878030547,45.71250341083178,3.7433475855307563,1.0,0.98,35.029254116155,55.03801665102125,28.656653261738533,290.58259977158184,,aist__gLH_sBM_cAll_d18_mLH4_ch05__mc150-3,AIST++,ok,,60,2,MC150-3,success,,475.3779890537262
318.94963314183576,289.33343666342574,67.53040713726836,5.382685264571367,45.76353701221858,3.6771723535602665,1.0,0.98,31.577069162892165,64.45476812461446,31.92538774492004,187.42768179487598,,aist__gLH_sBM_cAll_d18_mLH4_ch06__mc150-3,AIST++,ok,,61,2,MC150-3,success,,485.39048528671265
371.2931417815039,336.1940764085041,67.53779926525702,5.389270295796179,45.69333700739525,3.794072885539336,1.0,0.98,33.77346399540886,54.83452165558133,30.23411623337215,340.4209626759583,,aist__gLH_sBM_cAll_d18_mLH4_ch09__mc150-3,AIST++,ok,,62,2,MC150-3,success,,480.3912537097931
386.1592850564514,321.5549167573836,89.90648538868534,6.3061099754242935,157.6333774117239,9.529327274014044,1.0,0.9933333333333333,105.27382858352959,53.37167607346513,47.648761197197445,574.6793562143312,,aist__gLH_sBM_cAll_d18_mLH4_ch10__mc150-3,AIST++,ok,,63,2,MC150-3,success,,445.36574053764343
779.3797699218064,760.8301806149547,67.53583352093182,5.377970152400193,26.282047049511547,2.9271097050257566,1.0,0.9666666666666667,23.27899880486914,63.48581720362824,8.667581008811947,593.597032942899,,aist__gLH_sBM_cAll_d18_mLH5_ch01__mc150-3,AIST++,ok,,64,2,MC150-3,success,,460.36703300476074
725.808680991929,714.967115682832,112.51710530025404,7.9318254806132185,71.03172359286316,4.964682280951745,1.0,0.9666666666666667,52.070963292627056,67.44408591568278,37.705843533564696,542.9943487179329,,aist__gLH_sBM_cAll_d18_mLH5_ch02__mc150-3,AIST++,ok,,65,2,MC150-3,success,,440.36412501335144
472.47449303026565,445.62056520502273,112.60179548961628,8.11313514897552,67.84409832166543,5.36843447795228,1.0,0.98,51.293379872365655,57.4668607519561,45.33463349120857,869.8702044925583,,aist__gLH_sFM_cAll_d18_mLH4_ch19__mc150-3,AIST++,ok,,66,2,MC150-3,success,,470.3787627220154
698.5833525784526,673.8245701870355,112.69261997077568,7.934723231043317,75.43608130130644,5.447356348205589,1.0,0.98,47.876167043511366,53.01686848862645,43.3457042427597,245.59246222218712,,aist__gLO_sBM_cAll_d15_mLO2_ch01__mc150-3,AIST++,ok,,67,2,MC150-3,success,,440.3580393791199
425.9395783312175,181.60201227539926,113.19431266963917,7.970558636685389,68.37155211009772,4.756105757783741,1.0,0.98,48.60957388612445,45.46507799638139,55.12274494845687,142.87017099337993,,aist__gLO_sBM_cAll_d15_mLO2_ch02__mc150-3,AIST++,ok,,68,2,MC150-3,success,,490.40343856811523
432.3502460356979,447.44962845340615,90.19507678930087,6.485294644199859,112.54109145706798,8.128619098633076,1.0,0.98,64.14710667602944,48.72589471126121,26.098584018234895,534.0733418206897,,aist__gLO_sBM_cAll_d15_mLO2_ch03__mc150-3,AIST++,ok,,69,2,MC150-3,success,,485.3929886817932
504.9951183442747,513.5544092667233,67.30076372757789,5.2869040206790885,47.850364146490975,4.104779486688933,1.0,0.98,38.95828135797941,48.69804443439996,26.660820921550364,477.0917429063236,,aist__gLO_sBM_cAll_d15_mLO2_ch04__mc150-3,AIST++,ok,,70,2,MC150-3,success,,465.3790192604065
636.7211613413574,599.8048530687558,86.03821505598852,5.997934150981018,51.58258277156952,4.264406404345478,1.0,0.96,32.18103087100357,45.297324692198714,6.8417967319922335,339.6722462524733,,aist__gLO_sBM_cAll_d15_mLO2_ch05__mc150-3,AIST++,ok,,71,2,MC150-3,success,,480.38883543014526
909.9414228430243,892.9252907368497,62.972887141038754,4.951585062802674,45.43768121657331,3.5031449822783123,1.0,0.98,34.00146382902181,62.57455005251404,25.239256780188313,421.26833628391233,,aist__gLO_sBM_cAll_d15_mLO2_ch08__mc150-3,AIST++,ok,,72,2,MC150-3,success,,480.39430809020996
859.9324040020547,823.7444629399522,85.97200073590858,6.270688340818458,51.67922319968832,4.843970980991832,1.0,0.98,36.1598635311698,65.52270043665067,26.226352808911056,530.0389654924666,,aist__gLO_sBM_cAll_d15_mLO2_ch10__mc150-3,AIST++,ok,,73,2,MC150-3,success,,520.4202694892883
1186.112858218029,1183.894214191829,54.841283113321026,4.376198136410567,7.456034723460266,1.7707662803987239,1.0,0.98,15.649948266768222,44.71270094567196,20.69670601402814,478.3719615786164,,aist__gLO_sBM_cAll_d15_mLO3_ch02__mc150-3,AIST++,ok,,74,2,MC150-3,success,,505.4235146045685
349.5547550970651,120.49091147072109,67.5752720414166,5.281787962008118,89.8261214950728,6.074212803902075,1.0,0.98,55.79513010491972,62.55353950429988,34.916472743024215,91.15129784366091,,aist__gLO_sBM_cAll_d15_mLO4_ch01__mc150-3,AIST++,ok,,75,2,MC150-3,success,,525.4278020858765
,,,,,,0.0,0.0,,,,,,aist__gLO_sBM_cAll_d15_mLO5_ch01__mc150-3,AIST++,inference_failure,nonfinite_camera_trajectory,76,2,MC150-3,failed,,515.419440984726
621.5014743769595,575.3847038933106,90.46277987666254,6.276067244005247,153.27009677493467,8.963393054079901,1.0,0.98,105.25919129808462,45.12310794429818,26.684336241176624,346.4193832481352,,aist__gLO_sBM_cAll_d15_mLO5_ch02__mc150-3,AIST++,ok,,77,2,MC150-3,success,,515.4147372245789
1979.9977491377456,1991.8042121811939,103.14860400713499,7.546826637661049,68.94797808507556,5.4549838650019975,1.0,0.98,51.76659873870624,55.64069720098647,36.49547926864436,902.7971944748679,,aist__gMH_sBM_cAll_d24_mMH2_ch01__mc150-3,AIST++,ok,,78,2,MC150-3,success,,485.3866913318634
2114.275582702674,2115.3140028365965,103.11491813331148,7.540189963040858,69.02952242050581,5.471799637764902,1.0,0.98,49.29677972964682,57.88546913125252,32.99277694086648,1185.6360298238226,,aist__gMH_sBM_cAll_d24_mMH2_ch02__mc150-3,AIST++,ok,,79,2,MC150-3,success,,490.3941855430603
1157.308013262492,1156.3072245206001,53.89400850311618,4.537636654656114,7.2211768961431275,1.7779976176093806,1.0,0.9933333333333333,12.286533410151815,51.76496622115068,18.24995739012458,564.2802545420894,,aist__gMH_sBM_cAll_d24_mMH3_ch01__mc150-3,AIST++,ok,,80,2,MC150-3,success,,480.3832485675812
1609.9217091444436,1616.4946028824256,85.6890718279661,6.143626865916151,72.24833532379832,5.94434353927843,1.0,0.98,55.0025712409219,50.076395688194076,60.46447067431743,250.31450825900512,,aist__gMH_sBM_cAll_d24_mMH3_ch02__mc150-3,AIST++,ok,,81,2,MC150-3,success,,495.3968553543091
1767.9519198881392,1817.5700315928343,103.082525900007,7.523064133276064,68.71313899676849,5.288341181166484,1.0,0.98,49.54953787584812,51.04033357785356,34.17007843950505,939.3743063054403,,aist__gMH_sBM_cAll_d24_mMH3_ch04__mc150-3,AIST++,ok,,82,2,MC150-3,success,,475.38934445381165
1775.6565689016875,1775.2919649388664,53.56283048835031,4.716454490496327,9.175210097463417,2.5145197574677676,1.0,0.98,14.927318929719897,56.9868517881026,23.8036629120839,917.6820449477387,,aist__gMH_sBM_cAll_d24_mMH3_ch05__mc150-3,AIST++,ok,,83,2,MC150-3,success,,470.3838405609131
480.0865578511077,332.39838363775846,112.47535927278474,8.194074109133167,135.05933654250947,8.480216241641157,1.0,0.9933333333333333,103.73446523967802,59.5258790055197,39.851119961429276,319.7991926506826,,aist__gMH_sBM_cAll_d24_mMH3_ch06__mc150-3,AIST++,ok,,84,2,MC150-3,success,,485.4089479446411
1347.2413037750227,1357.4400547953423,85.74966255490915,5.902556220558064,76.44685283952367,6.216082377478515,1.0,0.98,54.74335133421996,53.63992644210751,58.00044674092659,478.4558973980954,,aist__gMH_sBM_cAll_d24_mMH3_ch07__mc150-3,AIST++,ok,,85,2,MC150-3,success,,475.38273000717163
1614.085437440216,1621.4966066473426,53.360169526672195,4.6570393032191575,10.113532544984924,2.2785303128538668,1.0,0.98,14.834062129402074,52.07145859843643,11.668745609366557,876.7793728926292,,aist__gMH_sBM_cAll_d24_mMH3_ch10__mc150-3,AIST++,ok,,86,2,MC150-3,success,,475.3788273334503
1801.4229672899285,1793.6657140853044,53.61068443944019,4.789299710328166,9.183805323932447,2.7903380693441875,1.0,0.98,19.03257022774417,59.603771822323004,19.716873021063652,958.6376328516369,,aist__gMH_sBM_cAll_d24_mMH4_ch01__mc150-3,AIST++,ok,,87,2,MC150-3,success,,475.38719725608826
1360.090867297396,1356.5619959423516,53.61543808432305,4.490939415187327,11.679589409332694,1.9932858415335515,1.0,0.9933333333333333,15.80971453271618,55.31207433788895,17.060541936663064,923.6009485502902,,aist__gMH_sBM_cAll_d24_mMH4_ch02__mc150-3,AIST++,ok,,88,2,MC150-3,success,,455.3678843975067
435.33096080586097,325.35468807145946,112.4785125311273,8.233238333965872,135.05271991291858,9.541632793960252,1.0,0.98,99.06315629776064,73.82356371111855,61.69872976237913,413.4322706623322,,aist__gMH_sBM_cAll_d24_mMH5_ch01__mc150-3,AIST++,ok,,89,2,MC150-3,success,,490.3978383541107
