line,case_id,unit,sequence,angle_stratum,raw_status,evaluation_status,failure_reason,wall_time_seconds,native_track_count,W-MPJPE_mm,WA-MPJPE_mm,MPJPE_mm,PA-MPJPE_mm,MPVPE_mm,AdapterShared-W-MPJPE_mm,AdapterShared-WA-MPJPE_mm,ATE-Sim3_m,ATE-SE3_m,RPE-translation_m,RPE-rotation_deg,Camera-seam-translation_m,Camera-seam-rotation_deg,Human-seam_mm,IDF1,IDs,Coverage,Precision,W_available,WA_available,camera_reportable,evaluation,evaluation_bytes
1,h4d_test_01_hugging_002_hugging_extreme_cam07_cam20_b00151,002_hugging,01_hugging,extreme,success,success,,900.7508754730225,5,509.6361012360489,315.30906845245727,175.04704578648546,77.439885368774,221.50265960054242,548.3929232543493,429.83540611608674,1.4372636859951884,1.9021860325000841,0.027704888620023536,1.0101964282207156,3.8155890348312558,149.8505725983079,90.08820902390117,0.40863309352517985,92.0,0.9733333333333334,0.739240506329114,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line001/onlinehmr.evaluation.json,13213
2,h4d_test_01_hugging_002_hugging_large_cam11_cam16_b00151,002_hugging,01_hugging,large,success,success,,990.8136434555054,8,583.5616158400759,339.6449186277559,147.27544843015104,68.01968495590664,187.8782913690664,713.2324073631893,399.6780749386534,0.984313636206836,1.1761464968233861,0.018294630067359086,0.6027014628119551,2.375371515742209,88.82036285308502,684.6976213585484,0.38282208588957056,62.0,0.91,0.5300970873786408,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line002/onlinehmr.evaluation.json,13114
3,h4d_test_01_hugging_002_hugging_medium_cam11_cam14_b00151,002_hugging,01_hugging,medium,success,success,,920.7606031894684,11,433.41948847788404,302.29327373561,151.08539306928682,68.83860174561167,190.75477491092414,610.7714470597417,490.532110069192,0.5425593931392211,0.643484997389781,0.011148052059257068,0.3060762280488951,1.3096798663253015,44.62319993851326,515.8431773250071,0.42105263157894735,13.0,0.81,0.42334494773519166,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line003/onlinehmr.evaluation.json,13118
4,h4d_test_01_hugging_002_hugging_small_cam19_cam20_b00151,002_hugging,01_hugging,small,success,success,,905.7469944953918,8,378.12094950267783,256.44488030462617,176.5532945535867,65.87228239117798,225.8623007067346,687.38567629176,434.526849511739,0.034701241745023335,0.03560159508400222,0.01102269046178586,0.16020553666689782,0.7829945450082112,12.525586279740006,150.03259508065324,0.4449489216799092,29.0,0.9866666666666667,0.5094664371772806,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line004/onlinehmr.evaluation.json,13242
5,h4d_test_03_grappling2_028_grappling2_extreme_cam14_cam16_b00076,028_grappling2,03_grappling2,extreme,success,success,,1150.966959953308,19,438.74221953932374,310.25918743965775,128.4291111244371,72.18857991481595,153.12141619678874,514.0920136718968,318.3178069348095,2.7841179264093237,3.3052989807589492,0.046629591043026004,1.0177403528580802,6.626457888496517,150.71307185374013,,0.15288611544461778,17.0,0.4,0.12219959266802444,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line005/onlinehmr.evaluation.json,12930
6,h4d_test_03_grappling2_028_grappling2_large_cam11_cam15_b00076,028_grappling2,03_grappling2,large,success,success,,1000.8468263149261,9,,,110.42815675235543,44.22592130285725,138.80670036755606,,141.97380613777852,1.594930987934567,2.328087032058173,,,,,,0.01861427094105481,0.0,0.03,0.013493253373313344,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line006/onlinehmr.evaluation.json,11473
7,h4d_test_03_grappling2_028_grappling2_medium_cam10_cam16_b00076,028_grappling2,03_grappling2,medium,success,success,,1105.9112496376038,14,,,116.27599185564642,67.5827302922783,145.57366946447914,,248.49758181471626,1.37898044357185,1.544249140621008,,,,,,0.09339774557165861,8.0,0.21666666666666667,0.06900212314225053,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line007/onlinehmr.evaluation.json,11558
8,h4d_test_03_grappling2_028_grappling2_small_cam05_cam08_b00076,028_grappling2,03_grappling2,small,success,success,,1140.9390335083008,8,564.2109674993525,252.58323318301166,171.32564673401345,83.70185287720555,217.31531081139,705.3743763753797,283.3069938110458,0.06799740286910459,0.1236692396256033,0.01691946299089976,0.19058389490400598,1.1090708942609888,14.431725334455093,,0.293007769145394,18.0,0.53,0.26455906821963393,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line008/onlinehmr.evaluation.json,13045
9,h4d_test_03_grappling2_030_grappling2_extreme_cam14_cam16_b00151,030_grappling2,03_grappling2,extreme,success,success,,1145.9419193267822,19,609.6619159041655,515.9347507995457,226.16241522839874,127.61242134452576,266.3960482569939,606.731113437732,558.7991568002972,0.9904549972550566,3.2752302292445603,0.046498463717482515,1.0170415006126494,6.625352313024047,150.63266861803746,1633.375832705875,0.06419400855920114,37.0,0.3333333333333333,0.09074410163339383,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line009/onlinehmr.evaluation.json,13228
10,h4d_test_03_grappling2_030_grappling2_large_cam01_cam14_b00151,030_grappling2,03_grappling2,large,success,success,,1221.019800901413,9,,,117.34827257897213,72.51235509047642,136.15745926173506,,480.74858786777276,1.8026924482929652,2.271923852576947,,,,,,0.2013685239491691,5.0,0.37,0.15352697095435686,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line010/onlinehmr.evaluation.json,11662
11,h4d_test_03_grappling2_030_grappling2_medium_cam10_cam16_b00151,030_grappling2,03_grappling2,medium,success,success,,1411.1744816303253,29,,,86.82519138241918,44.366035233713404,95.9537051833297,,298.8548867494477,1.0908681701390726,1.5387456013334364,,,,,,0.008762322015334063,1.0,0.03,0.005897771952817824,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line011/onlinehmr.evaluation.json,11590
12,h4d_test_03_grappling2_030_grappling2_small_cam05_cam08_b00151,030_grappling2,03_grappling2,small,success,success,,1401.1717145442963,11,,,309.7757384077163,161.08791410976997,358.65089670383725,,486.70540701092773,0.049880737877514444,0.14720812075151163,,,,,,0.07502467917077986,27.0,0.23666666666666666,0.09957924263674614,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line012/onlinehmr.evaluation.json,11734
13,h4d_test_03_grappling2_033_grappling2_extreme_cam14_cam16_b00087,033_grappling2,03_grappling2,extreme,success,success,,1416.1867454051971,15,,,140.9581232843506,82.00561667789307,166.17248588036142,,204.63181139994143,1.7820601617632164,3.3004871125422857,,,,,,0.13783403656821377,0.0,0.32666666666666666,0.0873440285204991,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line013/onlinehmr.evaluation.json,11564
14,h4d_test_03_grappling2_033_grappling2_large_cam01_cam14_b00087,033_grappling2,03_grappling2,large,success,success,,1256.053230524063,12,660.1635480468733,318.2990832012729,146.12415992538445,82.85865170402903,175.7582158651225,943.2160089353122,336.87293301249736,1.9665582094858594,2.2738370565791612,0.03261353805944132,0.6046285652342194,4.564583282723578,89.33500160987681,,0.12305025996533796,31.0,0.43666666666666665,0.15339578454332553,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line014/onlinehmr.evaluation.json,12973
15,h4d_test_03_grappling2_033_grappling2_medium_cam10_cam16_b00087,033_grappling2,03_grappling2,medium,success,success,,2336.990837574005,20,,,466.68267464921354,166.1586792690168,537.3269483621335,,172.44247411851012,1.171733727356993,1.543939123843547,,,,,,0.002472187886279357,3.0,0.013333333333333334,0.0030349013657056147,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line015/onlinehmr.evaluation.json,11546
16,h4d_test_03_grappling2_033_grappling2_small_cam05_cam08_b00087,033_grappling2,03_grappling2,small,success,success,,2166.8604774475098,7,,,167.27775172825795,89.72312347424166,195.47688677686082,,205.17411905158798,0.04183671363592836,0.08086036061331199,,,,,,0.11353711790393013,4.0,0.19,0.09253246753246754,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line016/onlinehmr.evaluation.json,11561
17,h4d_test_03_grappling2_038_grappling2_extreme_cam14_cam16_b00148,038_grappling2,03_grappling2,extreme,success,success,,1926.63987326622,10,504.3876092531809,389.5409298937267,267.62865170228235,98.59389628404173,340.1793461215989,602.6094112312214,487.7272230857827,1.656765630130404,3.290218014365787,0.04649959003801984,1.0174575996926427,6.619378948788372,150.7960099306449,,0.008908685968819599,3.0,0.02666666666666667,0.013377926421404682,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line017/onlinehmr.evaluation.json,13021
18,h4d_test_03_grappling2_038_grappling2_large_cam11_cam15_b00148,038_grappling2,03_grappling2,large,success,success,,1916.598737001419,7,,,240.3706056426725,87.51002615749742,313.61570715097207,,472.3765245904337,1.979820470749847,2.3260936484013492,,,,,,0.17301038062283736,32.0,0.54,0.2857142857142857,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line018/onlinehmr.evaluation.json,11629
19,h4d_test_03_grappling2_038_grappling2_medium_cam10_cam16_b00148,038_grappling2,03_grappling2,medium,success,success,,2176.8474390506744,18,552.8154983955772,403.8799642082061,353.3293407357702,126.51550495715728,439.72101619734764,1246.3634069472946,433.1641334973586,1.0230464196016111,1.5370367810011465,0.023276019964871598,0.30294423745879895,3.114827677198996,44.362946482788374,,0.009702009702009701,8.0,0.05,0.013123359580052493,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line019/onlinehmr.evaluation.json,12983
20,h4d_test_03_grappling2_038_grappling2_small_cam05_cam08_b00148,038_grappling2,03_grappling2,small,success,success,,2121.799812078476,7,,,433.9206549033975,158.9134002781262,565.5289510484164,,510.22744406164304,0.04459186717152656,0.08108756337984536,,,,,,0.05158264947245018,7.0,0.1,0.054249547920433995,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line020/onlinehmr.evaluation.json,11599
21,h4d_test_03_grappling2_040_grappling2_extreme_cam14_cam16_b00260,040_grappling2,03_grappling2,extreme,success,success,,2021.720120191574,11,947.5960284180568,478.91970793667315,341.9284232271545,124.31668444233614,445.0140085422772,1267.8258729226784,614.5816742502353,2.569418110231251,3.298720921183111,0.04648186969189401,1.0160825906498676,6.6309440810469855,150.68041472649946,,0.16446124763705103,21.0,0.5133333333333333,0.20316622691292877,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line021/onlinehmr.evaluation.json,13048
22,h4d_test_03_grappling2_040_grappling2_large_cam01_cam14_b00260,040_grappling2,03_grappling2,large,success,success,,1951.725213766098,9,,,299.726444369837,101.54135334921534,382.40168416131615,,417.298082809373,1.3311476946813332,2.263657117039059,,,,,,0.15445544554455445,31.0,0.44333333333333336,0.18732394366197183,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line022/onlinehmr.evaluation.json,11678
23,h4d_test_03_grappling2_040_grappling2_medium_cam10_cam16_b00260,040_grappling2,03_grappling2,medium,success,success,,2336.968425512314,19,668.7084929141035,399.4569064648922,285.46708592346465,102.43228557165683,365.59325962673734,1041.0997763692114,426.24721002511717,0.7927392272363246,1.50490110025282,0.023357170376177017,0.30398356429702866,3.1188294889418113,44.30180438894424,1206.303617551165,0.06196213425129088,25.0,0.2733333333333333,0.05682605682605683,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line023/onlinehmr.evaluation.json,13234
24,h4d_test_03_grappling2_040_grappling2_small_cam05_cam08_b00260,040_grappling2,03_grappling2,small,success,success,,1861.596286058426,7,498.4493683653879,340.6025483046963,174.87745915920854,98.41633674418027,227.36468563456117,1023.5854450589404,391.0366937072309,0.5405574080143882,0.5506503466639033,0.010157682808421041,0.10355857454734128,1.108074005353814,14.408072805131315,,0.4004329004329004,5.0,0.6366666666666667,0.3060897435897436,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line024/onlinehmr.evaluation.json,13066
25,h4d_test_03_grappling2_041_grappling2_extreme_cam14_cam16_b00224,041_grappling2,03_grappling2,extreme,success,success,,1891.633728504181,9,1287.162350285223,205.86756983299708,130.4973834962395,57.71807538799961,164.12120570093975,1496.1988037173344,243.55953800539436,3.236416164372853,3.306485939134889,0.04684148179081799,1.0176354674694013,6.621781348286981,150.86682964070317,,0.10546500479386385,2.0,0.19333333333333333,0.07806191117092867,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line025/onlinehmr.evaluation.json,13069
26,h4d_test_03_grappling2_041_grappling2_large_cam11_cam15_b00224,041_grappling2,03_grappling2,large,success,success,,1861.623753786087,8,334.0461530589074,193.95917866237977,384.1450027488403,106.54338887179883,499.1285925732536,687.8762978418412,277.04065797909965,1.8005810555460289,2.318048142352403,0.033935395792090005,0.6162523469426452,4.672666204179156,90.7874417234188,,0.024363233665559248,5.0,0.05333333333333334,0.026533996683250415,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line026/onlinehmr.evaluation.json,13042
27,h4d_test_03_grappling2_041_grappling2_medium_cam10_cam16_b00224,041_grappling2,03_grappling2,medium,success,success,,2086.759208202362,12,,,125.1939917116596,57.817400223680934,155.81754977695275,,449.3734141688163,1.203659931485693,1.5402946192924916,,,,,,0.10252100840336134,14.0,0.37666666666666665,0.12696629213483146,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line027/onlinehmr.evaluation.json,11681
28,h4d_test_03_grappling2_041_grappling2_small_cam05_cam08_b00224,041_grappling2,03_grappling2,small,success,success,,2076.763129234314,9,266.52199608756314,200.9347007178562,150.43481193010885,90.70787582578733,199.399026991575,1201.8778438257868,285.64370977474204,0.2220430157154421,0.23935262938559496,0.02081739011029493,0.19151960455186978,1.108907011337322,14.413331276289659,,0.04018264840182648,2.0,0.08333333333333333,0.031446540880503145,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line028/onlinehmr.evaluation.json,13178
29,h4d_test_03_grappling2_043_grappling2_extreme_cam14_cam16_b00164,043_grappling2,03_grappling2,extreme,success,success,,1941.651351928711,12,,,235.61492439985687,108.81914741314007,299.3040580082286,,362.29761653235977,2.927119115056517,3.3062003010106302,,,,,,0.10535405872193437,24.0,0.28,0.0979020979020979,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line029/onlinehmr.evaluation.json,11658
30,h4d_test_03_grappling2_043_grappling2_large_cam11_cam15_b00164,043_grappling2,03_grappling2,large,success,success,,1271.0587627887726,9,,,186.54718469917813,92.55994643302213,232.24946018759013,,227.29637700997094,1.3619612577552187,2.314385455980041,,,,,,0.04208416833667335,0.0,0.07,0.03008595988538682,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line030/onlinehmr.evaluation.json,11574
31,h4d_test_03_grappling2_043_grappling2_medium_cam10_cam16_b00164,043_grappling2,03_grappling2,medium,success,success,,1501.2441937923431,16,507.2947957681262,411.5607508988817,137.41153735628052,84.80512295787415,174.81858605848444,844.002732650625,490.17484930162266,1.4927563700665563,1.5539926989162174,0.02245388930803028,0.3014174617357274,3.1140307503829114,44.302076734029015,,0.15622895622895622,13.0,0.44,0.11139240506329114,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line031/onlinehmr.evaluation.json,12988
32,h4d_test_03_grappling2_043_grappling2_small_cam05_cam08_b00164,043_grappling2,03_grappling2,small,success,success,,1451.23761510849,12,,,227.51919417512164,110.1389206854247,291.74518456127873,,384.1125222065878,0.25776903282204294,0.5358798695524812,,,,,,0.04473902236951118,7.0,0.14333333333333334,0.047409040793825796,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line032/onlinehmr.evaluation.json,11716
33,h4d_test_05_sword2_009_sword2_extreme_cam06_cam18_b00521,009_sword2,05_sword2,extreme,success,success,,780.6660280227661,12,2099.8516406562608,466.769738140614,327.5762618948999,131.4047991621089,408.5043229832864,1458.6226306832423,547.4127844961624,2.557443783916448,3.7785688937445987,0.05373568199633873,1.010510811189035,7.5957209538536885,149.94161374986845,,0.05249343832020997,6.0,0.17666666666666667,0.06287069988137604,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/harmony4d/attempt04/line033/onlinehmr.evaluation.json,13037
