Anchor-MPJPE_mm,Anchor-root_mm,Boundary-camera-rotation_deg,Boundary-camera-translation_m,Camera-rotation_deg,Camera-translation_m,Completion,Coverage,Orientation_deg,PA-MPJPE_mm,Seam-orientation_deg,Seam-root_mm,angle_stratum,case_id,dataset,evaluation_status,failure_reason,line,native_track_count,protocol,raw_status,subject,wall_time_seconds
753.8323284671291,714.1990325081385,86.9517710876268,6.3165987011642075,50.496108232495736,4.232666790615231,1.0,0.98,44.006367426177825,52.70296757261672,33.51182815647243,174.3631362117429,,aist__gHO_sBM_cAll_d21_mHO4_ch01__mc150-4,AIST++,ok,,11,2,MC150-4,success,,445.36710572242737
578.4559676468793,539.2271689596434,89.9801194986792,6.527626858686399,133.9210873702319,8.969980354264164,1.0,0.98,100.62312982670731,52.784215542840535,40.51847452737852,457.07410835827915,,aist__gHO_sBM_cAll_d21_mHO4_ch02__mc150-4,AIST++,ok,,12,2,MC150-4,success,,450.3625535964966
616.7749758825886,604.389734886066,90.04626583442926,6.532138543768035,134.5861285606357,9.22661864400447,1.0,0.9666666666666667,98.02236892829222,57.70344759319624,24.61522704717347,650.5831075497093,,aist__gHO_sBM_cAll_d21_mHO5_ch01__mc150-4,AIST++,ok,,13,2,MC150-4,success,,515.4332616329193
1006.0259890179505,994.1448093705307,86.97343777590415,6.3113032742716415,50.87028817230656,4.354022679796768,1.0,0.98,44.55892637371521,55.649076961904086,34.3721160195007,554.808954722384,,aist__gHO_sBM_cAll_d21_mHO5_ch02__mc150-4,AIST++,ok,,14,2,MC150-4,success,,520.4313273429871
839.6372696561133,785.9354934389612,86.91859727654237,6.312589256047598,108.22590590926181,7.693696413133801,1.0,0.98,83.79333545288425,63.84999440311407,48.92226852596681,399.8853820773688,,aist__gHO_sBM_cAll_d21_mHO5_ch03__mc150-4,AIST++,ok,,15,2,MC150-4,success,,520.4198162555695
2944.687528925934,2878.77207081863,86.8720933679349,6.205413562714816,103.5460586145771,11.809509273417627,1.0,0.9866666666666667,80.01749187804892,59.891451638015006,24.7626249700878,571.311366310194,,aist__gHO_sBM_cAll_d21_mHO5_ch04__mc150-4,AIST++,ok,,16,2,MC150-4,success,,530.4276003837585
812.7290453059361,825.5650950302502,90.08115569836446,6.505439318522531,134.7423738444638,8.62398251207107,1.0,0.9866666666666667,98.22193185034891,45.931192041324785,26.459002492728835,893.4121463710878,,aist__gHO_sBM_cAll_d21_mHO5_ch05__mc150-4,AIST++,ok,,17,2,MC150-4,success,,520.4304168224335
2074.4387120006063,2077.7799763168646,86.58079886123436,6.4035177541165,34.55280759687404,3.971010434334121,1.0,0.98,32.13857288876353,53.913828479186144,29.973748496624484,367.8280429208721,,aist__gHO_sBM_cAll_d21_mHO5_ch06__mc150-4,AIST++,ok,,18,2,MC150-4,success,,495.4022316932678
378.78342926350024,256.96718672860254,90.07903224407501,6.50269626597623,134.7952109247905,8.537268138591111,1.0,0.98,103.23137160051103,60.69975925879232,36.75052718837366,324.0182057706897,,aist__gHO_sBM_cAll_d21_mHO5_ch10__mc150-4,AIST++,ok,,19,2,MC150-4,success,,490.40593433380127
1154.9763616121802,1122.6216854204033,86.925838863063,6.457411947472319,76.768151198186,6.157208508109236,1.0,0.98,61.82075785177023,60.16435615901063,58.78422078312595,586.6093314099753,,aist__gHO_sFM_cAll_d21_mHO5_ch20__mc150-4,AIST++,ok,,20,2,MC150-4,success,,500.42368149757385
1742.370695843862,1681.8959296255605,86.81409991758392,6.358670486437976,60.74805479396207,6.4540286559285756,1.0,0.98,70.34934147546367,50.74508174581156,41.47944413419571,459.3330313241172,,aist__gJB_sBM_cAll_d09_mJB2_ch01__mc150-4,AIST++,ok,,21,2,MC150-4,success,,490.4059591293335
1527.0956063648496,1500.6151942075987,86.92260259764873,6.307811712914525,49.72502551028994,4.569151090817139,1.0,0.9733333333333334,48.4930860954661,63.52074038488922,71.49559301981834,240.86205602230757,,aist__gJB_sBM_cAll_d09_mJB2_ch02__mc150-4,AIST++,ok,,22,2,MC150-4,success,,495.4046471118927
1936.2830616470203,1919.3986509929125,90.12545262392042,6.5321667617025385,76.42294212590888,5.783179729702359,1.0,0.9733333333333334,54.04732463631615,55.38058578689296,21.603039433062786,777.2157441617848,,aist__gJB_sBM_cAll_d09_mJB3_ch01__mc150-4,AIST++,ok,,23,2,MC150-4,success,,470.3858346939087
2126.3889413737515,2107.5956656751587,87.19010435745945,6.309887663461257,35.75787898150041,5.096592215768055,1.0,0.9666666666666667,34.4528567595777,67.10650727140937,26.915938125686097,486.520901004074,,aist__gJB_sBM_cAll_d09_mJB3_ch02__mc150-4,AIST++,ok,,24,2,MC150-4,success,,475.39274072647095
1391.7698838214415,1371.754496146628,86.90799630496726,6.256633983724832,52.677217673687345,4.828262857365738,1.0,0.9533333333333334,61.169173946123436,52.40423397993163,,,,aist__gJB_sBM_cAll_d09_mJB4_ch01__mc150-4,AIST++,ok,,25,2,MC150-4,success,,480.4002845287323
1804.290226530795,1781.9710340224365,86.55340259788755,6.146485175773036,55.481660726336955,5.789733044647908,1.0,0.9533333333333334,48.225222447518014,73.47707363303073,,,,aist__gJB_sBM_cAll_d09_mJB4_ch02__mc150-4,AIST++,ok,,26,2,MC150-4,success,,475.3816282749176
5339.020027993135,5326.181481191687,86.88853066902686,6.298978861742861,86.32659024546398,13.50567689458686,1.0,0.98,77.91415069070264,68.83759847774697,5.783353166332206,260.12133422154955,,aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,AIST++,ok,,27,2,MC150-4,success,,480.3908009529114
7178.818176948009,7108.207324449349,89.9982483691013,6.4447007042718285,77.46745890208778,15.76252898738345,1.0,0.98,64.99921447430691,93.1432410306243,47.10521867641472,255.81044608840912,,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,AIST++,ok,,28,2,MC150-4,success,,510.41941714286804
1664.2104579733684,1635.87401042816,87.14520141566481,6.160612494965965,25.78180153490328,3.138333058149847,1.0,0.9733333333333334,34.17551268975165,68.86922235697334,26.14794436090304,1180.3301549100788,,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,AIST++,ok,,29,2,MC150-4,success,,515.4305033683777
1090.185822636154,1017.4098890035704,86.9447844431528,6.181021126778208,89.85613862166669,6.132924447062805,1.0,0.98,75.20105232145852,65.08161623324155,60.97092613978003,1071.0307583459219,,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,AIST++,ok,,30,2,MC150-4,success,,500.41947770118713
2708.2438795044723,2689.5807440437366,86.98069853385867,6.208941435401876,48.75004506138451,4.970882437323146,1.0,0.96,51.16760186481977,84.44630836318278,136.8690860983492,1725.9390164344084,,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,AIST++,ok,,31,2,MC150-4,success,,510.4234311580658
1242.2437153123183,1180.0180159568022,86.9861626823418,6.364561540570501,89.08937364677088,6.660673723048938,1.0,0.9666666666666667,95.80845120401716,68.81112204186064,16.69512871399837,493.8553974954988,,aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,AIST++,ok,,32,2,MC150-4,success,,515.408605337143
1003.2941582401303,947.9692386593306,87.36084584948902,6.182011692428989,49.314121428839336,4.709473533348132,1.0,0.98,47.184778585675254,76.80812564542403,41.1774831421049,760.3457910023212,,aist__gJB_sFM_cAll_d09_mJB5_ch20__mc150-4,AIST++,ok,,33,2,MC150-4,success,,495.4038054943085
1117.0698095442447,1083.9991719289906,87.48023133487304,6.059168196488283,77.67604023921233,6.4091050054053005,1.0,0.9933333333333333,66.55148829778693,41.05456660331626,34.036853760544,247.5803333996015,,aist__gJS_sBM_cAll_d03_mJS3_ch01__mc150-4,AIST++,ok,,34,2,MC150-4,success,,505.4275255203247
2199.4702810869794,2189.002645112824,81.3007317443028,5.574797505137227,15.540025884603349,2.365885526471548,1.0,0.98,23.02312504781634,37.448455490852474,21.349085839391233,653.2931424708994,,aist__gJS_sBM_cAll_d03_mJS3_ch02__mc150-4,AIST++,ok,,35,2,MC150-4,success,,490.39247465133667
1512.3045043709255,1485.7785608322492,90.32639513179015,6.460791976821444,110.64367495171567,6.493587915774932,1.0,0.9666666666666667,93.91094559150568,47.3031570630354,14.178753531635536,475.1048563507743,,aist__gJS_sBM_cAll_d03_mJS3_ch06__mc150-4,AIST++,ok,,36,2,MC150-4,success,,500.4009656906128
1008.5336562427244,883.9136942494968,90.32293305150284,6.464328431456837,110.60296640066804,6.739872390126122,1.0,0.98,88.0959606700621,45.2314739732077,36.695076602665324,338.26171968759337,,aist__gJS_sBM_cAll_d03_mJS3_ch07__mc150-4,AIST++,ok,,37,2,MC150-4,success,,485.3981828689575
1221.5392297599828,1162.5050664200692,87.49259836562726,6.369378884400162,69.76530043571236,5.486563256782572,1.0,0.9933333333333333,57.90710982523913,43.71351900690582,29.78936594865914,444.42789413129793,,aist__gJS_sBM_cAll_d03_mJS3_ch08__mc150-4,AIST++,ok,,38,2,MC150-4,success,,505.4252541065216
1973.6290557932646,1966.143990447445,87.12652180961597,6.130987599120542,36.420280875211475,3.0344414958094457,1.0,0.98,31.531632861284347,44.45202362858447,36.23115137714529,1343.948571086208,,aist__gJS_sBM_cAll_d03_mJS3_ch09__mc150-4,AIST++,ok,,39,2,MC150-4,success,,495.41043043136597
1552.5847442314662,1548.7040854460477,87.43535504087244,6.090109689400099,73.75394932759858,6.463495132622752,1.0,0.98,64.1445295027399,36.12473832603721,35.519404424233066,334.9021796851693,,aist__gJS_sBM_cAll_d03_mJS4_ch01__mc150-4,AIST++,ok,,40,2,MC150-4,success,,495.4178774356842
1255.1243609138687,1236.2932410069272,87.505989337696,6.057237614243394,77.48096491834316,6.374855442744569,1.0,0.98,63.79198086577913,40.04527616118415,39.37829881412083,294.52048227351963,,aist__gJS_sBM_cAll_d03_mJS5_ch01__mc150-4,AIST++,ok,,41,2,MC150-4,success,,500.41888642311096
2209.9624814735675,2241.0781586748826,87.45566511220564,6.069370366691459,59.819223442413275,6.297540924094143,1.0,0.98,50.14969274222405,61.1149432947802,30.76690258537496,618.540309076946,,aist__gJS_sFM_cAll_d03_mJS3_ch04__mc150-4,AIST++,ok,,42,2,MC150-4,success,,485.3829388618469
1418.34093022364,1344.2400618913864,89.82332222956695,6.567488684284235,81.86420992153941,7.55741481553427,1.0,0.98,64.12166892196164,58.451637732114186,46.406116952512264,567.8492889580807,,aist__gKR_sBM_cAll_d30_mKR2_ch01__mc150-4,AIST++,ok,,43,2,MC150-4,success,,500.4094340801239
390.47230597305906,274.8480924709163,89.80658584409048,6.566676013503128,104.8221381531896,8.1043881890648,1.0,0.98,80.31549365128951,49.550617331940686,54.30970955398812,489.9017897793521,,aist__gKR_sBM_cAll_d30_mKR2_ch02__mc150-4,AIST++,ok,,44,2,MC150-4,success,,490.42571115493774
698.9051628447322,583.8882948392877,89.82816623019202,6.569657204609527,113.75836143230481,6.9561251477893915,1.0,0.98,91.32051105115795,53.61273700248464,40.11085252295965,391.54107692858935,,aist__gKR_sBM_cAll_d30_mKR2_ch03__mc150-4,AIST++,ok,,45,2,MC150-4,success,,480.4036056995392
1248.8755650106636,1263.0442349833893,86.92210612951219,6.410009125643434,34.68395980838567,4.529904476503382,1.0,0.98,33.57080590443086,51.113550300367194,47.57680980891104,577.2741045906856,,aist__gKR_sBM_cAll_d30_mKR2_ch04__mc150-4,AIST++,ok,,46,2,MC150-4,success,,495.40577459335327
1375.7557126160375,1355.6088143729946,86.90567804484328,6.420180949654849,34.341647118465275,4.58735020938462,1.0,0.98,34.2858576830483,48.61857652407387,53.36176259553333,595.539583714976,,aist__gKR_sBM_cAll_d30_mKR2_ch05__mc150-4,AIST++,ok,,47,2,MC150-4,success,,490.4110474586487
577.7604932121893,459.95401649897565,89.8307606835166,6.563227050464298,111.11596234568023,6.70569232389485,1.0,0.98,89.1341458736817,47.844012738238156,41.883381511414306,385.0374455533636,,aist__gKR_sBM_cAll_d30_mKR2_ch06__mc150-4,AIST++,ok,,48,2,MC150-4,success,,485.40195965766907
1161.6629334154343,1170.6099894448619,80.95022596691341,5.997167157246467,49.27890020567515,3.8029648291714357,1.0,0.9733333333333334,40.15259901128401,55.53555523340912,27.915317944084666,284.1590637493404,,aist__gKR_sBM_cAll_d30_mKR2_ch07__mc150-4,AIST++,ok,,49,2,MC150-4,success,,505.41025590896606
1426.825027080822,1420.007410765798,86.91680410355906,6.412235169230384,34.56444572554734,4.546947125098923,1.0,0.9933333333333333,32.55187125706538,51.69553326634722,46.597875613265025,647.2755064223977,,aist__gKR_sBM_cAll_d30_mKR2_ch08__mc150-4,AIST++,ok,,50,2,MC150-4,success,,485.4022467136383
1251.1235085309781,1249.2519585548746,86.88388592525591,6.387054470867169,34.33464655669507,4.219214720714296,1.0,0.98,35.95443762677667,54.082417032344885,39.44323357433118,627.3499004989072,,aist__gKR_sBM_cAll_d30_mKR3_ch02__mc150-4,AIST++,ok,,51,2,MC150-4,success,,495.4020597934723
522.3779078048925,332.6142927527613,90.20841586901798,6.682224078722825,149.60263077629057,9.603489699134863,1.0,0.98,115.25791421846766,55.16651493130441,43.115870858453434,462.81021044445805,,aist__gKR_sBM_cAll_d30_mKR4_ch01__mc150-4,AIST++,ok,,52,2,MC150-4,success,,510.42334723472595
1068.9585137834583,1026.8820394740262,86.89951933883623,6.4129911817214,34.78013150685342,4.321273923517792,1.0,0.9933333333333333,31.716011558048084,55.76592972184325,41.839470691434514,431.01787529027615,,aist__gKR_sBM_cAll_d30_mKR4_ch02__mc150-4,AIST++,ok,,53,2,MC150-4,success,,505.4411542415619
1003.1712460469638,943.7255877269205,89.81713164264436,6.572198658351703,79.4673657802148,6.689683605115903,1.0,0.98,68.70626795524358,53.56719389143791,46.533349630474056,469.9653268173559,,aist__gKR_sFM_cAll_d30_mKR2_ch17__mc150-4,AIST++,ok,,54,2,MC150-4,success,,505.4326522350311
887.0344322018673,865.8190820056462,87.04507493744954,6.3563142655679625,73.81397179693406,6.085484940225366,1.0,0.98,57.0229064598271,54.20049430061873,31.370093914511045,457.8616189930207,,aist__gLH_sBM_cAll_d18_mLH2_ch01__mc150-4,AIST++,ok,,55,2,MC150-4,success,,525.4264552593231
1077.6468058890669,1063.470759797209,90.13576765403398,6.5934217993804936,22.165714922006284,2.5846020904725657,1.0,0.98,17.581839840901143,57.02141270761649,34.92048096916006,591.968904999757,,aist__gLH_sBM_cAll_d18_mLH2_ch02__mc150-4,AIST++,ok,,56,2,MC150-4,success,,505.4085910320282
1022.7026445460307,1017.3519425546579,87.01696022246786,6.352101755408401,73.76208217525301,6.144021611102997,1.0,0.9733333333333334,58.045232224935816,58.6081106593735,27.846819804820683,286.12829319683715,,aist__gLH_sBM_cAll_d18_mLH3_ch01__mc150-4,AIST++,ok,,57,2,MC150-4,success,,515.4313316345215
683.3251642397618,657.6952810489393,90.10835260809279,6.534139931637877,135.10618810055672,8.620359414827714,1.0,0.9733333333333334,105.57720117472401,61.323347968981956,29.276610927382926,433.8703009640078,,aist__gLH_sBM_cAll_d18_mLH3_ch02__mc150-4,AIST++,ok,,58,2,MC150-4,success,,500.4084441661835
436.5518729643473,359.11100782923603,90.11261139461759,6.536887139563031,135.1175155038691,8.634596779391613,1.0,0.9933333333333333,97.93421210795934,50.06674925309096,25.086887130395326,471.91611946765187,,aist__gLH_sBM_cAll_d18_mLH4_ch04__mc150-4,AIST++,ok,,59,2,MC150-4,success,,500.40638995170593
551.7494515390263,541.5998716505002,90.08723593796499,6.554831369601865,71.04452146728686,5.106533142166406,1.0,0.98,57.97113051160677,51.160415801467806,37.996831407223894,309.49615040986197,,aist__gLH_sBM_cAll_d18_mLH4_ch05__mc150-4,AIST++,ok,,60,2,MC150-4,success,,515.4281167984009
348.7612560088574,300.0302387890618,90.05213119580259,6.548884645465055,60.22046460408023,4.585286077300237,1.0,0.98,49.596569857931975,60.78571819380249,43.3099532359553,188.6591785738659,,aist__gLH_sBM_cAll_d18_mLH4_ch06__mc150-4,AIST++,ok,,61,2,MC150-4,success,,525.4357726573944
966.0108461004538,965.0646993548493,90.05373641746799,6.549071330697532,64.78093452763929,4.699778486676408,1.0,0.98,54.02613861485782,56.21186420934038,31.605645527419238,567.6366109967285,,aist__gLH_sBM_cAll_d18_mLH4_ch09__mc150-4,AIST++,ok,,62,2,MC150-4,success,,520.4180517196655
411.36039150481196,349.2716747090079,90.11115997727326,6.537452635729778,135.14570521491873,8.669070518836076,1.0,0.9933333333333333,97.60767712756164,53.782027541590224,39.54818907191954,495.5870574167703,,aist__gLH_sBM_cAll_d18_mLH4_ch10__mc150-4,AIST++,ok,,63,2,MC150-4,success,,480.3932411670685
942.2433478236596,926.1714125457796,90.06131945180262,6.564279052188399,50.393826328903394,4.695194010100146,1.0,0.96,46.31593960275366,66.0402776943043,26.45749241579415,260.10178683104533,,aist__gLH_sBM_cAll_d18_mLH5_ch01__mc150-4,AIST++,ok,,64,2,MC150-4,success,,495.4015278816223
799.8063128299267,780.3300775596811,90.03387606035874,6.541094885130845,61.98995075072038,4.771684637204522,1.0,0.96,50.75819542433788,66.65470290464138,12.69959673769615,302.2264920862834,,aist__gLH_sBM_cAll_d18_mLH5_ch02__mc150-4,AIST++,ok,,65,2,MC150-4,success,,485.39332342147827
431.3543965148728,385.60299934812736,90.1134872833528,6.646274583840468,74.93276872668837,5.892163247249466,1.0,0.9933333333333333,66.09027926652098,59.31901911654424,40.32637909319386,539.799948988583,,aist__gLH_sFM_cAll_d18_mLH4_ch19__mc150-4,AIST++,ok,,66,2,MC150-4,success,,495.4080309867859
1356.1776694970365,1336.2949298626343,87.29172204351691,6.1767460019263885,58.327373119575896,4.825012469281703,1.0,0.98,38.66660526558889,54.45969716870197,32.22009363976637,337.72179441779855,,aist__gLO_sBM_cAll_d15_mLO2_ch01__mc150-4,AIST++,ok,,67,2,MC150-4,success,,475.3856337070465
370.71790184972446,72.27858529524022,90.4256776478902,6.643832326931573,47.17350157192124,3.840289194763309,1.0,0.98,39.19049514524734,45.96734104437605,43.26058190189594,88.99219061374335,,aist__gLO_sBM_cAll_d15_mLO2_ch02__mc150-4,AIST++,ok,,68,2,MC150-4,success,,490.3912808895111
606.7022199772775,625.5824060317635,89.99837123966707,6.6233513747410235,134.87348298050196,9.032825839588314,1.0,0.98,89.90530369026868,55.625015855805614,29.148337792261902,525.5593198707205,,aist__gLO_sBM_cAll_d15_mLO2_ch03__mc150-4,AIST++,ok,,69,2,MC150-4,success,,485.391019821167
639.2821943666568,585.6616490652855,90.0204867854693,6.598037276727162,76.57843987748483,5.915697266506473,1.0,0.9933333333333333,56.336919340516964,50.25550614708642,35.60878758104676,460.8360364123932,,aist__gLO_sBM_cAll_d15_mLO2_ch04__mc150-4,AIST++,ok,,70,2,MC150-4,success,,480.3985924720764
1027.4394210174135,997.2502805045682,87.64181728427165,6.212813138741784,35.65681244920847,3.773354023066676,1.0,0.9666666666666667,30.671398862153303,46.86655373508307,22.07358764066109,489.1085502636631,,aist__gLO_sBM_cAll_d15_mLO2_ch05__mc150-4,AIST++,ok,,71,2,MC150-4,success,,475.39374113082886
717.1000531069628,709.7068944594596,87.12929029583131,6.333395635037287,49.36847504957091,4.299212032516146,1.0,0.98,40.83101835406805,63.27071858108126,41.62992471229604,282.83440270778846,,aist__gLO_sBM_cAll_d15_mLO2_ch08__mc150-4,AIST++,ok,,72,2,MC150-4,success,,480.39095854759216
969.1496999433722,955.9597817205661,87.49834048972836,6.479995674600267,35.213206001321,3.4275651630374457,1.0,0.98,30.332966143385704,65.60347855866478,25.61270365835544,674.6335377477807,,aist__gLO_sBM_cAll_d15_mLO2_ch10__mc150-4,AIST++,ok,,73,2,MC150-4,success,,490.3961901664734
1378.2413113450382,1380.2246285081194,81.58739241334958,5.834898340397594,12.348119717883,2.029154637197046,1.0,0.98,20.072810110473135,41.63612361198783,37.07536121351604,411.6468295616647,,aist__gLO_sBM_cAll_d15_mLO3_ch02__mc150-4,AIST++,ok,,74,2,MC150-4,success,,485.38647198677063
367.9796484008186,122.93528695792845,89.87827340895198,6.485470364335531,61.829143457922214,4.250683568291856,1.0,0.98,40.70400400287137,70.26693040548842,43.74680302727604,64.18584616897562,,aist__gLO_sBM_cAll_d15_mLO4_ch01__mc150-4,AIST++,ok,,75,2,MC150-4,success,,500.39911556243896
,,,,,,0.0,0.0,,,,,,aist__gLO_sBM_cAll_d15_mLO5_ch01__mc150-4,AIST++,inference_failure,nonfinite_camera_trajectory,76,2,MC150-4,failed,,490.40765738487244
,,,,,,0.0,0.0,,,,,,aist__gLO_sBM_cAll_d15_mLO5_ch02__mc150-4,AIST++,inference_failure,nonfinite_camera_trajectory,77,2,MC150-4,failed,,495.40114641189575
2384.88554010973,2392.0077280199966,83.63241597606252,6.237785124116566,101.67615049632639,6.11875525503046,1.0,0.98,79.20362609309366,53.51243850721288,30.214677231385206,872.2705603937007,,aist__gMH_sBM_cAll_d24_mMH2_ch01__mc150-4,AIST++,ok,,78,2,MC150-4,success,,500.42438077926636
2313.9614949096976,2319.4258346917386,83.60869948804155,6.24996950385048,102.49758959871681,6.16218220284748,1.0,0.9933333333333333,78.0902414705594,52.765985090080704,27.89069575355113,837.1241421093467,,aist__gMH_sBM_cAll_d24_mMH2_ch02__mc150-4,AIST++,ok,,79,2,MC150-4,success,,495.40255975723267
982.1491295132565,947.1233838475187,80.95381808131155,6.111322652464016,49.098399571705066,4.043488874196841,1.0,0.98,41.42435556287072,52.85774295544841,41.00395377071644,595.1000656749753,,aist__gMH_sBM_cAll_d24_mMH3_ch01__mc150-4,AIST++,ok,,80,2,MC150-4,success,,495.4074213504791
2411.356019659114,2415.2450730640207,87.13210492978163,6.571645516311555,91.83602368128865,6.728046997594951,1.0,0.98,74.03830436541939,56.02958833257153,47.72189854382132,428.15702252808507,,aist__gMH_sBM_cAll_d24_mMH3_ch02__mc150-4,AIST++,ok,,81,2,MC150-4,success,,500.41512298583984
1974.7115981589297,2037.3392681298449,83.76203974895841,6.24086909289158,103.04895542127042,6.3668294681460385,1.0,0.9933333333333333,75.31588167335234,51.49198113395227,27.407471743747347,663.1561160969987,,aist__gMH_sBM_cAll_d24_mMH3_ch04__mc150-4,AIST++,ok,,82,2,MC150-4,success,,485.39816665649414
1841.6207976676408,1852.4199898410557,80.65891848819693,6.133815842240971,51.13997152959434,4.604770959649206,1.0,0.98,44.824938253583234,56.44884147752135,27.062325417263178,938.2568243799639,,aist__gMH_sBM_cAll_d24_mMH3_ch05__mc150-4,AIST++,ok,,83,2,MC150-4,success,,470.3785254955292
500.3611525249421,335.8524083698059,90.125427036193,6.754557219117795,149.82824038790088,8.627134484728197,1.0,0.98,115.89393948562338,59.72951523570992,41.58796510232639,293.74401641065157,,aist__gMH_sBM_cAll_d24_mMH3_ch06__mc150-4,AIST++,ok,,84,2,MC150-4,success,,480.3938362598419
1451.6485676572322,1465.173639159351,86.91285165613381,6.4775810584096325,91.77832674745491,6.423338908068999,1.0,0.98,74.40540552131463,51.91577104887359,56.61699904103659,419.53937885793266,,aist__gMH_sBM_cAll_d24_mMH3_ch07__mc150-4,AIST++,ok,,85,2,MC150-4,success,,480.3981912136078
1769.2558050652933,1771.600748715617,80.58235038481293,6.120510710526351,51.84172308621509,4.611336241233785,1.0,0.98,45.28389488204991,50.59278519226911,29.90761922129739,719.7839540394008,,aist__gMH_sBM_cAll_d24_mMH3_ch10__mc150-4,AIST++,ok,,86,2,MC150-4,success,,465.3751633167267
1548.163325399644,1554.0723323885481,80.75187492156059,5.98579126902375,51.7929577996286,4.636227062433223,1.0,0.9933333333333333,51.31449096113268,61.453728757923706,24.329405161376826,790.6573554815396,,aist__gMH_sBM_cAll_d24_mMH4_ch01__mc150-4,AIST++,ok,,87,2,MC150-4,success,,465.39030027389526
1505.2713326510045,1499.6911090716733,80.67230901749976,6.011871344692129,54.56155902210038,4.439957918955778,1.0,0.9933333333333333,46.0109942038156,57.58485714327428,26.59472590996283,1010.725312946818,,aist__gMH_sBM_cAll_d24_mMH4_ch02__mc150-4,AIST++,ok,,88,2,MC150-4,success,,460.3817536830902
493.79349223073376,360.59123559551244,90.1357701712296,6.725654977398822,149.55741520484298,8.899068357936718,1.0,0.9933333333333333,114.4557925552627,70.65446085041793,51.86014164682751,423.67929134165314,,aist__gMH_sBM_cAll_d24_mMH5_ch01__mc150-4,AIST++,ok,,89,2,MC150-4,success,,485.3989360332489
